user_id,session_id,subscription_type,user_journey
120485,3475668,Monthly,Pricing-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
120485,3475729,Monthly,Other-Pricing-Pricing-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks
120485,3482045,Monthly,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
121047,2461078,Annual,Other-Other-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in
121047,2461195,Annual,Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in
121047,2488122,Annual,Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in
121047,2488191,Annual,Log in-Log in
121047,4596804,Annual,Homepage-Pricing-Pricing-Other-Other-Courses-Courses-Sign up-Sign up-Pricing-Pricing-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Log in-Log in-Log in-Log in-Log in-Log in
121047,4672735,Annual,Other-Other-Other-Other-Other-Other-Coupon-Coupon
125167,4637825,Annual,Homepage-Sign up-Homepage-Homepage-Homepage-Homepage-Homepage-Career tracks-Career tracks-Career tracks-Career tracks-Sign up-Sign up-Sign up
125167,4658873,Annual,Homepage-Log in
125167,4780659,Annual,Other-Other-Other-Other-Other-Other
125167,4791737,Annual,Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon
126202,139520,Annual,Resources center-Resources center-Resources center-Resources center-Resources center-Resources center-Resources center-Resources center-Resources center-Resources center-Resources center-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in
126202,139525,Annual,Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in
126202,1217785,Annual,Other-Other
126202,2506145,Annual,Log in-Log in-Log in-Log in
126202,2506763,Annual,Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in
126202,3748210,Annual,Courses-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Log in-Log in-Log in-Log in-Log in-Log in
126202,4715267,Annual,Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon
126202,4715301,Annual,Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon
126202,4715545,Annual,Homepage-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Sign up-Career track certificate-Resources center
126202,4715590,Annual,Resources center-Career tracks-Career tracks-Career tracks-Career tracks-Pricing-Pricing-Checkout
126202,4715618,Annual,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
126202,4715643,Annual,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
126202,4722382,Annual,Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon
126202,4722444,Annual,Coupon-Coupon-Coupon-Coupon
135366,3601231,Annual,Homepage-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks
135366,3603367,Annual,Coupon-Coupon-Coupon-Coupon
142012,1712899,Monthly,Other-Other-Log in-Log in
142012,1814129,Monthly,Homepage-Log in-Log in-Log in-Log in-Log in
142012,2969507,Monthly,Homepage-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Other-Log in-Log in
142012,3954150,Monthly,Homepage-Log in-Log in-Log in-Log in-Log in
142012,4113053,Monthly,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
143885,3010869,Annual,Resources center-Courses-Resources center-Courses-Courses-Courses-Courses-Courses-Courses-Sign up
143885,3619279,Annual,Homepage-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Log in-Log in-Log in-Log in-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in
143885,3619494,Annual,Checkout-Checkout-Checkout-Checkout
143885,3637054,Annual,Coupon-Coupon
148246,3756111,Annual,Log in-Log in
148246,3772007,Annual,Log in-Log in
148246,3779002,Annual,Log in-Log in
148246,3784157,Annual,Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon
150335,3715580,Annual,Homepage-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate
150335,3728028,Annual,Homepage-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate
150335,3732506,Annual,Career tracks-Sign up-Sign up-Sign up-Sign up-Sign up
150335,3732523,Annual,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
150418,560845,Annual,Resources center-Other-Other-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up
150418,572991,Annual,Homepage-Pricing-Pricing-Pricing-Pricing-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Pricing-Course certificate-Course certificate-Course certificate-Course certificate-Course certificate-Course certificate-Resources center-Resources center-Resources center-Resources center-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses
150418,573013,Annual,Courses-Courses-Courses-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Courses-Courses-Courses-Sign up-Sign up-Log in-Log in-Log in-Log in-Log in
150418,574085,Annual,Log in-Log in-Log in-Log in
150418,575772,Annual,Homepage-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Sign up-Sign up-Sign up-Log in-Log in-Log in-Log in
150418,589044,Annual,Homepage-Sign up-Sign up-Sign up-Log in-Log in-Log in-Log in
150418,1501378,Annual,Other-Other-Log in-Log in
150418,1501432,Annual,Log in-Log in-Log in-Log in
150418,1725438,Annual,Homepage-Courses-Courses-Courses
150418,1725502,Annual,Log in-Log in-Log in-Log in
150418,1971555,Annual,Log in-Log in-Log in-Log in
150418,3751441,Annual,Homepage-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Career tracks-Courses-Courses-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up
150418,3774587,Annual,Log in-Log in-Log in-Log in
150418,3774826,Annual,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
150418,3775611,Annual,Log in-Log in-Log in-Log in-Log in-Log in
150418,3776041,Annual,Log in-Log in-Log in-Log in
150418,3777311,Annual,Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up
150418,3786030,Annual,Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon
150418,3786228,Annual,Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon
150418,3786592,Annual,Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon
150418,3786714,Annual,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
150418,3786746,Annual,Log in-Log in-Log in-Log in-Sign up-Sign up-Sign up-Sign up-Sign up-Sign up
150418,3786759,Annual,Other-Courses
150418,3786765,Annual,Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon
150418,3786780,Annual,Other-Courses
150418,3786783,Annual,Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon
150418,3786905,Annual,Coupon-Coupon-Coupon-Coupon
150418,3903698,Annual,Log in-Log in-Log in-Log in-Log in-Log in
150418,3979113,Annual,Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon
151003,3830350,Quarterly,Homepage-Pricing
151003,3830358,Quarterly,Pricing-Career track certificate
151003,3830463,Quarterly,Homepage-Pricing
151003,3830595,Quarterly,Homepage-Pricing-Pricing-Checkout
151003,3831720,Quarterly,Homepage-Log in-Log in-Log in-Log in-Log in-Log in-Log in
152002,1020198,Annual,Resources center-Log in-Log in-Log in-Log in-Log in
152002,1020207,Annual,Resources center-Other-Other-Resources center-Resources center-Resources center
152002,1020219,Annual,Resources center-Resources center-Resources center-Sign up
152002,1020222,Annual,Resources center-Resources center-Resources center-Other
152002,1020223,Annual,Resources center-Other
152002,1020224,Annual,Resources center-Other
152002,1197529,Annual,Other-Other-Other-Other
152002,3201734,Annual,Log in-Log in-Log in-Log in
152002,3209321,Annual,Resources center-Other-Other-Resources center
152002,3590667,Annual,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
152882,3551241,Monthly,Career tracks-Courses-Courses-Courses-Courses-Courses-Courses-Sign up-Sign up-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in
152882,3665255,Monthly,Homepage-Pricing-Pricing-Checkout-Pricing-Checkout-Checkout-Checkout
152882,3771924,Monthly,Coupon-Coupon-Coupon-Coupon-Coupon-Coupon
152882,3771988,Monthly,Coupon-Coupon-Coupon-Coupon-Coupon-Coupon
153570,943305,Annual,Sign up-Sign up-Sign up-Sign up
153570,3593417,Annual,Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon
156771,3636473,Annual,Coupon-Coupon
156771,3636531,Annual,Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon-Coupon
156880,245118,Monthly,Courses-Pricing-Pricing-Pricing-Homepage-Homepage-Homepage-Homepage-Homepage-Career tracks-Career tracks-Career tracks-Career tracks-Courses-Courses-Courses
156880,977554,Monthly,Homepage-Log in-Log in-Log in
156880,977594,Monthly,Other-Resources center-Resources center-Resources center-Resources center-Resources center-Resources center-Resources center-Resources center-Resources center-Resources center-Resources center-Resources center-Resources center-Resources center-Resources center-Resources center-Resources center-Resources center-Resources center-Resources center-Resources center-Resources center-Resources center-Resources center-Resources center-Resources center-Resources center-Resources center-Resources center-Resources center-Resources center-Resources center-Resources center-Resources center-Resources center-Resources center-Resources center-Resources center-Resources center-Resources center-Resources center-Resources center-Resources center
156880,1152549,Monthly,Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in
156880,1152628,Monthly,Other-Log in
156880,1152639,Monthly,Log in-Log in
156880,2199891,Monthly,Homepage-Sign up-Homepage-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in
156880,2199961,Monthly,Log in-Log in
156880,2248831,Monthly,Log in-Log in
156880,2484998,Monthly,Log in-Log in
156880,2567210,Monthly,Log in-Log in
156880,2576528,Monthly,Log in-Log in
156880,2617828,Monthly,Log in-Log in
156880,4099513,Monthly,Other-Pricing-Pricing-Log in-Log in-Log in
156880,4099563,Monthly,Checkout-Checkout-Checkout-Checkout
156880,4099601,Monthly,Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Other
156880,4099628,Monthly,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
156880,4099661,Monthly,Pricing-Checkout-Checkout-Checkout-Pricing-Checkout-Checkout-Checkout
156880,4099676,Monthly,Pricing-Checkout-Checkout-Checkout
156880,4099832,Monthly,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
156880,4099889,Monthly,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
156880,4099894,Monthly,Other-Other-Other-Other-Other-Other-Other-Other
156880,4099967,Monthly,Checkout-Checkout
156880,4099975,Monthly,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
156880,4100080,Monthly,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
156880,4106909,Monthly,Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
157143,422686,Annual,Homepage-Homepage-Homepage-Upcoming courses-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Sign up-Sign up-Sign up-Sign up-Upcoming courses-Pricing-Pricing-Pricing-Pricing-Checkout-Checkout-Checkout
157143,422707,Annual,Pricing-Pricing
157143,627313,Annual,Log in-Log in
157143,627458,Annual,Coupon-Coupon
157143,630201,Annual,Homepage-Homepage-Homepage-Career tracks-Career tracks-Career tracks-Career tracks-Courses-Courses-Courses-Courses-Courses
157143,632720,Annual,Courses-Courses-Courses-Courses-Courses-Courses
157143,632723,Annual,Log in-Log in
157143,632731,Annual,Log in-Log in
157143,632733,Annual,Courses-Log in-Log in-Log in-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Courses-Upcoming courses-Upcoming courses-Upcoming courses-Resources center-Resources center-Resources center-Resources center-Resources center-Resources center-Resources center-Resources center-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career tracks-Career tracks-Career tracks-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Career track certificate-Pricing-Pricing-Checkout-Pricing-Courses-Courses-Courses-Courses-Courses
157143,638698,Annual,Log in-Pricing
157143,683605,Annual,Other-Pricing-Other-Pricing
157143,742892,Annual,Resources center-Resources center-Resources center-Resources center-Resources center-Resources center
157143,2264209,Annual,Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other-Other
157143,2264305,Annual,Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in
157143,3152368,Annual,Pricing-Checkout
157143,3179670,Annual,Log in-Log in
157143,3374457,Annual,Pricing-Checkout-Checkout-Checkout
157143,3374519,Annual,Pricing-Checkout-Checkout-Checkout-Checkout-Checkout
157143,3377651,Annual,Pricing-Log in-Log in-Log in
157143,3377667,Annual,Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Log in-Other
157143,3377677,Annual,Log in-Log in
157143,3377691,Annual,Log in-Log in-Log in-Log in
157143,3381890,Annual,Homepage-Pricing
157143,3381931,Annual,Pricing-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout-Checkout
157143,3385971,Annual,Pricing-Checkout
157143,3388143,Annual,Checkout-Checkout
157143,3389625,Annual,Pricing-Checkout-Checkout-Checkout
157143,3402943,Annual,Pricing-Checkout-Checkout-Checkout
